split,file_name,relative_path,label,attack_id,speaker_id,system_id
train,LA_T_6650632.flac,train/LA_T_6650632.flac,bonafide,-,LA_0096,-
train,LA_T_8571358.flac,train/LA_T_8571358.flac,bonafide,-,LA_0084,-
train,LA_T_5426174.flac,train/LA_T_5426174.flac,spoof,A03,LA_0089,-
train,LA_T_6927292.flac,train/LA_T_6927292.flac,bonafide,-,LA_0090,-
train,LA_T_7459552.flac,train/LA_T_7459552.flac,spoof,A06,LA_0080,-
train,LA_T_8062147.flac,train/LA_T_8062147.flac,bonafide,-,LA_0090,-
train,LA_T_5408992.flac,train/LA_T_5408992.flac,bonafide,-,LA_0082,-
train,LA_T_3517928.flac,train/LA_T_3517928.flac,bonafide,-,LA_0082,-
train,LA_T_9279314.flac,train/LA_T_9279314.flac,spoof,A06,LA_0092,-
train,LA_T_3993498.flac,train/LA_T_3993498.flac,bonafide,-,LA_0097,-
train,LA_T_6904517.flac,train/LA_T_6904517.flac,bonafide,-,LA_0098,-
train,LA_T_4801875.flac,train/LA_T_4801875.flac,spoof,A06,LA_0096,-
train,LA_T_9120168.flac,train/LA_T_9120168.flac,bonafide,-,LA_0080,-
train,LA_T_9958393.flac,train/LA_T_9958393.flac,bonafide,-,LA_0093,-
train,LA_T_7655679.flac,train/LA_T_7655679.flac,spoof,A02,LA_0083,-
train,LA_T_5024317.flac,train/LA_T_5024317.flac,spoof,A06,LA_0097,-
train,LA_T_7016098.flac,train/LA_T_7016098.flac,spoof,A03,LA_0098,-
train,LA_T_5712226.flac,train/LA_T_5712226.flac,bonafide,-,LA_0095,-
train,LA_T_6605475.flac,train/LA_T_6605475.flac,spoof,A02,LA_0093,-
train,LA_T_8543938.flac,train/LA_T_8543938.flac,bonafide,-,LA_0081,-
train,LA_T_2606704.flac,train/LA_T_2606704.flac,bonafide,-,LA_0094,-
train,LA_T_4836952.flac,train/LA_T_4836952.flac,spoof,A01,LA_0089,-
train,LA_T_1477639.flac,train/LA_T_1477639.flac,bonafide,-,LA_0086,-
train,LA_T_3593681.flac,train/LA_T_3593681.flac,spoof,A05,LA_0086,-
train,LA_T_4816653.flac,train/LA_T_4816653.flac,spoof,A02,LA_0095,-
train,LA_T_2257126.flac,train/LA_T_2257126.flac,bonafide,-,LA_0088,-
train,LA_T_6275615.flac,train/LA_T_6275615.flac,bonafide,-,LA_0095,-
train,LA_T_8038233.flac,train/LA_T_8038233.flac,bonafide,-,LA_0082,-
train,LA_T_4364137.flac,train/LA_T_4364137.flac,spoof,A05,LA_0082,-
train,LA_T_6599866.flac,train/LA_T_6599866.flac,spoof,A02,LA_0094,-
train,LA_T_9189420.flac,train/LA_T_9189420.flac,bonafide,-,LA_0083,-
train,LA_T_7871766.flac,train/LA_T_7871766.flac,bonafide,-,LA_0087,-
train,LA_T_8428084.flac,train/LA_T_8428084.flac,spoof,A06,LA_0097,-
train,LA_T_1198582.flac,train/LA_T_1198582.flac,spoof,A04,LA_0083,-
train,LA_T_7439163.flac,train/LA_T_7439163.flac,spoof,A06,LA_0085,-
train,LA_T_6006381.flac,train/LA_T_6006381.flac,spoof,A01,LA_0092,-
train,LA_T_9854823.flac,train/LA_T_9854823.flac,bonafide,-,LA_0097,-
train,LA_T_3704574.flac,train/LA_T_3704574.flac,bonafide,-,LA_0082,-
train,LA_T_5953323.flac,train/LA_T_5953323.flac,bonafide,-,LA_0081,-
train,LA_T_9549153.flac,train/LA_T_9549153.flac,bonafide,-,LA_0095,-
train,LA_T_7944618.flac,train/LA_T_7944618.flac,bonafide,-,LA_0081,-
train,LA_T_7084634.flac,train/LA_T_7084634.flac,bonafide,-,LA_0089,-
train,LA_T_5897090.flac,train/LA_T_5897090.flac,spoof,A03,LA_0094,-
train,LA_T_3226167.flac,train/LA_T_3226167.flac,bonafide,-,LA_0082,-
train,LA_T_3107716.flac,train/LA_T_3107716.flac,spoof,A03,LA_0080,-
train,LA_T_9478659.flac,train/LA_T_9478659.flac,bonafide,-,LA_0080,-
train,LA_T_9324359.flac,train/LA_T_9324359.flac,spoof,A03,LA_0098,-
train,LA_T_4538655.flac,train/LA_T_4538655.flac,spoof,A05,LA_0087,-
train,LA_T_6946670.flac,train/LA_T_6946670.flac,bonafide,-,LA_0082,-
train,LA_T_7890274.flac,train/LA_T_7890274.flac,spoof,A01,LA_0084,-
train,LA_T_4536012.flac,train/LA_T_4536012.flac,spoof,A05,LA_0096,-
train,LA_T_2289882.flac,train/LA_T_2289882.flac,spoof,A05,LA_0079,-
train,LA_T_7755046.flac,train/LA_T_7755046.flac,bonafide,-,LA_0087,-
train,LA_T_5065071.flac,train/LA_T_5065071.flac,spoof,A02,LA_0079,-
train,LA_T_5240335.flac,train/LA_T_5240335.flac,spoof,A01,LA_0084,-
train,LA_T_8326036.flac,train/LA_T_8326036.flac,spoof,A02,LA_0094,-
train,LA_T_4837275.flac,train/LA_T_4837275.flac,spoof,A01,LA_0087,-
train,LA_T_2875055.flac,train/LA_T_2875055.flac,bonafide,-,LA_0081,-
train,LA_T_7500588.flac,train/LA_T_7500588.flac,bonafide,-,LA_0092,-
train,LA_T_9111937.flac,train/LA_T_9111937.flac,spoof,A01,LA_0088,-
train,LA_T_3160797.flac,train/LA_T_3160797.flac,spoof,A05,LA_0079,-
train,LA_T_5462809.flac,train/LA_T_5462809.flac,bonafide,-,LA_0086,-
train,LA_T_8852458.flac,train/LA_T_8852458.flac,bonafide,-,LA_0081,-
train,LA_T_2108480.flac,train/LA_T_2108480.flac,spoof,A03,LA_0088,-
train,LA_T_5777134.flac,train/LA_T_5777134.flac,bonafide,-,LA_0081,-
train,LA_T_3509251.flac,train/LA_T_3509251.flac,spoof,A04,LA_0094,-
train,LA_T_6494050.flac,train/LA_T_6494050.flac,spoof,A02,LA_0089,-
train,LA_T_9534785.flac,train/LA_T_9534785.flac,spoof,A01,LA_0082,-
train,LA_T_1807180.flac,train/LA_T_1807180.flac,bonafide,-,LA_0095,-
train,LA_T_6771766.flac,train/LA_T_6771766.flac,bonafide,-,LA_0097,-
train,LA_T_3758429.flac,train/LA_T_3758429.flac,bonafide,-,LA_0097,-
train,LA_T_2476165.flac,train/LA_T_2476165.flac,bonafide,-,LA_0083,-
train,LA_T_7451856.flac,train/LA_T_7451856.flac,spoof,A02,LA_0096,-
train,LA_T_3737620.flac,train/LA_T_3737620.flac,spoof,A03,LA_0091,-
train,LA_T_4720967.flac,train/LA_T_4720967.flac,bonafide,-,LA_0087,-
train,LA_T_4485359.flac,train/LA_T_4485359.flac,bonafide,-,LA_0085,-
train,LA_T_6630946.flac,train/LA_T_6630946.flac,bonafide,-,LA_0079,-
train,LA_T_3967178.flac,train/LA_T_3967178.flac,bonafide,-,LA_0089,-
train,LA_T_1219386.flac,train/LA_T_1219386.flac,bonafide,-,LA_0082,-
train,LA_T_1821843.flac,train/LA_T_1821843.flac,bonafide,-,LA_0090,-
train,LA_T_9527200.flac,train/LA_T_9527200.flac,bonafide,-,LA_0095,-
train,LA_T_8462114.flac,train/LA_T_8462114.flac,spoof,A04,LA_0098,-
train,LA_T_6785937.flac,train/LA_T_6785937.flac,spoof,A03,LA_0091,-
train,LA_T_8448770.flac,train/LA_T_8448770.flac,bonafide,-,LA_0091,-
train,LA_T_7288415.flac,train/LA_T_7288415.flac,spoof,A03,LA_0090,-
train,LA_T_9066681.flac,train/LA_T_9066681.flac,spoof,A01,LA_0094,-
train,LA_T_8537108.flac,train/LA_T_8537108.flac,bonafide,-,LA_0095,-
train,LA_T_8449978.flac,train/LA_T_8449978.flac,bonafide,-,LA_0079,-
train,LA_T_3813986.flac,train/LA_T_3813986.flac,spoof,A05,LA_0089,-
train,LA_T_5616380.flac,train/LA_T_5616380.flac,bonafide,-,LA_0085,-
train,LA_T_8172146.flac,train/LA_T_8172146.flac,bonafide,-,LA_0089,-
train,LA_T_3376247.flac,train/LA_T_3376247.flac,spoof,A03,LA_0092,-
train,LA_T_1321385.flac,train/LA_T_1321385.flac,bonafide,-,LA_0087,-
train,LA_T_5799348.flac,train/LA_T_5799348.flac,bonafide,-,LA_0090,-
train,LA_T_9382795.flac,train/LA_T_9382795.flac,bonafide,-,LA_0091,-
train,LA_T_1367981.flac,train/LA_T_1367981.flac,spoof,A03,LA_0092,-
train,LA_T_4923806.flac,train/LA_T_4923806.flac,bonafide,-,LA_0093,-
train,LA_T_1335486.flac,train/LA_T_1335486.flac,bonafide,-,LA_0093,-
train,LA_T_2017802.flac,train/LA_T_2017802.flac,spoof,A01,LA_0096,-
train,LA_T_2167549.flac,train/LA_T_2167549.flac,bonafide,-,LA_0085,-
train,LA_T_5838719.flac,train/LA_T_5838719.flac,spoof,A01,LA_0085,-
train,LA_T_9197934.flac,train/LA_T_9197934.flac,spoof,A04,LA_0093,-
train,LA_T_9747186.flac,train/LA_T_9747186.flac,spoof,A03,LA_0097,-
train,LA_T_1682309.flac,train/LA_T_1682309.flac,spoof,A05,LA_0088,-
train,LA_T_6702707.flac,train/LA_T_6702707.flac,spoof,A04,LA_0087,-
train,LA_T_1130054.flac,train/LA_T_1130054.flac,spoof,A03,LA_0098,-
train,LA_T_5785306.flac,train/LA_T_5785306.flac,bonafide,-,LA_0079,-
train,LA_T_9165420.flac,train/LA_T_9165420.flac,spoof,A01,LA_0097,-
train,LA_T_8644094.flac,train/LA_T_8644094.flac,spoof,A03,LA_0082,-
train,LA_T_1870524.flac,train/LA_T_1870524.flac,bonafide,-,LA_0096,-
train,LA_T_3509926.flac,train/LA_T_3509926.flac,spoof,A05,LA_0086,-
train,LA_T_7127667.flac,train/LA_T_7127667.flac,spoof,A03,LA_0086,-
train,LA_T_7742939.flac,train/LA_T_7742939.flac,spoof,A02,LA_0087,-
train,LA_T_7686633.flac,train/LA_T_7686633.flac,bonafide,-,LA_0098,-
train,LA_T_5960681.flac,train/LA_T_5960681.flac,bonafide,-,LA_0098,-
train,LA_T_2352191.flac,train/LA_T_2352191.flac,spoof,A04,LA_0093,-
train,LA_T_9469062.flac,train/LA_T_9469062.flac,bonafide,-,LA_0088,-
train,LA_T_9513704.flac,train/LA_T_9513704.flac,bonafide,-,LA_0086,-
train,LA_T_6741782.flac,train/LA_T_6741782.flac,spoof,A01,LA_0080,-
train,LA_T_9851949.flac,train/LA_T_9851949.flac,bonafide,-,LA_0094,-
train,LA_T_6998328.flac,train/LA_T_6998328.flac,spoof,A01,LA_0080,-
train,LA_T_6958535.flac,train/LA_T_6958535.flac,bonafide,-,LA_0087,-
train,LA_T_4169604.flac,train/LA_T_4169604.flac,bonafide,-,LA_0082,-
train,LA_T_3717905.flac,train/LA_T_3717905.flac,spoof,A03,LA_0086,-
train,LA_T_3306464.flac,train/LA_T_3306464.flac,bonafide,-,LA_0091,-
train,LA_T_6022496.flac,train/LA_T_6022496.flac,spoof,A06,LA_0097,-
train,LA_T_9553112.flac,train/LA_T_9553112.flac,bonafide,-,LA_0095,-
train,LA_T_4925134.flac,train/LA_T_4925134.flac,spoof,A03,LA_0093,-
train,LA_T_8919107.flac,train/LA_T_8919107.flac,bonafide,-,LA_0084,-
train,LA_T_9439614.flac,train/LA_T_9439614.flac,spoof,A05,LA_0093,-
train,LA_T_9267496.flac,train/LA_T_9267496.flac,spoof,A03,LA_0084,-
train,LA_T_7035787.flac,train/LA_T_7035787.flac,spoof,A06,LA_0091,-
train,LA_T_1623473.flac,train/LA_T_1623473.flac,bonafide,-,LA_0082,-
train,LA_T_8634910.flac,train/LA_T_8634910.flac,spoof,A02,LA_0090,-
train,LA_T_4916450.flac,train/LA_T_4916450.flac,spoof,A01,LA_0088,-
train,LA_T_3340235.flac,train/LA_T_3340235.flac,bonafide,-,LA_0092,-
train,LA_T_8115679.flac,train/LA_T_8115679.flac,bonafide,-,LA_0079,-
train,LA_T_3131990.flac,train/LA_T_3131990.flac,bonafide,-,LA_0079,-
train,LA_T_1914243.flac,train/LA_T_1914243.flac,bonafide,-,LA_0083,-
train,LA_T_7376986.flac,train/LA_T_7376986.flac,spoof,A06,LA_0095,-
train,LA_T_2366817.flac,train/LA_T_2366817.flac,bonafide,-,LA_0085,-
train,LA_T_2936703.flac,train/LA_T_2936703.flac,bonafide,-,LA_0087,-
train,LA_T_7422329.flac,train/LA_T_7422329.flac,bonafide,-,LA_0086,-
train,LA_T_4653938.flac,train/LA_T_4653938.flac,bonafide,-,LA_0098,-
train,LA_T_4529370.flac,train/LA_T_4529370.flac,bonafide,-,LA_0089,-
train,LA_T_4756464.flac,train/LA_T_4756464.flac,bonafide,-,LA_0079,-
train,LA_T_8758984.flac,train/LA_T_8758984.flac,bonafide,-,LA_0090,-
train,LA_T_2361751.flac,train/LA_T_2361751.flac,bonafide,-,LA_0079,-
train,LA_T_2532093.flac,train/LA_T_2532093.flac,bonafide,-,LA_0090,-
train,LA_T_2619960.flac,train/LA_T_2619960.flac,spoof,A06,LA_0093,-
train,LA_T_4859127.flac,train/LA_T_4859127.flac,spoof,A01,LA_0091,-
train,LA_T_6093520.flac,train/LA_T_6093520.flac,bonafide,-,LA_0093,-
train,LA_T_8429573.flac,train/LA_T_8429573.flac,bonafide,-,LA_0094,-
train,LA_T_4140135.flac,train/LA_T_4140135.flac,bonafide,-,LA_0088,-
train,LA_T_1406835.flac,train/LA_T_1406835.flac,bonafide,-,LA_0094,-
train,LA_T_1399671.flac,train/LA_T_1399671.flac,spoof,A01,LA_0095,-
train,LA_T_6608647.flac,train/LA_T_6608647.flac,spoof,A05,LA_0089,-
train,LA_T_7552749.flac,train/LA_T_7552749.flac,spoof,A02,LA_0096,-
train,LA_T_7779179.flac,train/LA_T_7779179.flac,bonafide,-,LA_0086,-
train,LA_T_5866595.flac,train/LA_T_5866595.flac,bonafide,-,LA_0080,-
train,LA_T_1637660.flac,train/LA_T_1637660.flac,spoof,A06,LA_0084,-
train,LA_T_1656350.flac,train/LA_T_1656350.flac,spoof,A04,LA_0089,-
train,LA_T_5387852.flac,train/LA_T_5387852.flac,bonafide,-,LA_0079,-
train,LA_T_3515602.flac,train/LA_T_3515602.flac,bonafide,-,LA_0093,-
train,LA_T_1504888.flac,train/LA_T_1504888.flac,bonafide,-,LA_0083,-
train,LA_T_7961517.flac,train/LA_T_7961517.flac,bonafide,-,LA_0090,-
train,LA_T_7402138.flac,train/LA_T_7402138.flac,spoof,A03,LA_0093,-
train,LA_T_5360887.flac,train/LA_T_5360887.flac,bonafide,-,LA_0091,-
train,LA_T_9328670.flac,train/LA_T_9328670.flac,spoof,A06,LA_0096,-
train,LA_T_7441106.flac,train/LA_T_7441106.flac,bonafide,-,LA_0088,-
train,LA_T_6804590.flac,train/LA_T_6804590.flac,bonafide,-,LA_0093,-
train,LA_T_2371044.flac,train/LA_T_2371044.flac,bonafide,-,LA_0088,-
train,LA_T_1729083.flac,train/LA_T_1729083.flac,spoof,A02,LA_0079,-
train,LA_T_4428691.flac,train/LA_T_4428691.flac,bonafide,-,LA_0079,-
train,LA_T_3514848.flac,train/LA_T_3514848.flac,spoof,A05,LA_0085,-
train,LA_T_8106288.flac,train/LA_T_8106288.flac,bonafide,-,LA_0090,-
train,LA_T_2590155.flac,train/LA_T_2590155.flac,spoof,A04,LA_0085,-
train,LA_T_1745063.flac,train/LA_T_1745063.flac,bonafide,-,LA_0094,-
train,LA_T_6684559.flac,train/LA_T_6684559.flac,bonafide,-,LA_0095,-
train,LA_T_3774144.flac,train/LA_T_3774144.flac,spoof,A05,LA_0088,-
train,LA_T_1884056.flac,train/LA_T_1884056.flac,spoof,A01,LA_0080,-
train,LA_T_3853042.flac,train/LA_T_3853042.flac,spoof,A02,LA_0092,-
train,LA_T_9538615.flac,train/LA_T_9538615.flac,spoof,A01,LA_0098,-
train,LA_T_1243533.flac,train/LA_T_1243533.flac,bonafide,-,LA_0098,-
train,LA_T_9087105.flac,train/LA_T_9087105.flac,spoof,A06,LA_0093,-
train,LA_T_5876852.flac,train/LA_T_5876852.flac,spoof,A04,LA_0086,-
train,LA_T_4667091.flac,train/LA_T_4667091.flac,bonafide,-,LA_0083,-
train,LA_T_9329650.flac,train/LA_T_9329650.flac,bonafide,-,LA_0093,-
train,LA_T_8806097.flac,train/LA_T_8806097.flac,bonafide,-,LA_0082,-
train,LA_T_2522824.flac,train/LA_T_2522824.flac,spoof,A06,LA_0090,-
train,LA_T_7822271.flac,train/LA_T_7822271.flac,spoof,A01,LA_0083,-
train,LA_T_2521042.flac,train/LA_T_2521042.flac,spoof,A06,LA_0090,-
train,LA_T_9534983.flac,train/LA_T_9534983.flac,bonafide,-,LA_0079,-
train,LA_T_1691949.flac,train/LA_T_1691949.flac,bonafide,-,LA_0089,-
train,LA_T_4418655.flac,train/LA_T_4418655.flac,spoof,A01,LA_0081,-
train,LA_T_5698681.flac,train/LA_T_5698681.flac,spoof,A03,LA_0094,-
train,LA_T_1494819.flac,train/LA_T_1494819.flac,spoof,A06,LA_0098,-
train,LA_T_5420024.flac,train/LA_T_5420024.flac,bonafide,-,LA_0098,-
train,LA_T_8835411.flac,train/LA_T_8835411.flac,spoof,A03,LA_0086,-
train,LA_T_1561484.flac,train/LA_T_1561484.flac,bonafide,-,LA_0096,-
train,LA_T_5159753.flac,train/LA_T_5159753.flac,bonafide,-,LA_0081,-
train,LA_T_6192370.flac,train/LA_T_6192370.flac,bonafide,-,LA_0098,-
train,LA_T_3477527.flac,train/LA_T_3477527.flac,bonafide,-,LA_0097,-
train,LA_T_2424483.flac,train/LA_T_2424483.flac,bonafide,-,LA_0091,-
train,LA_T_8763090.flac,train/LA_T_8763090.flac,bonafide,-,LA_0085,-
train,LA_T_2478845.flac,train/LA_T_2478845.flac,spoof,A06,LA_0084,-
train,LA_T_1029929.flac,train/LA_T_1029929.flac,spoof,A02,LA_0095,-
train,LA_T_9293821.flac,train/LA_T_9293821.flac,spoof,A04,LA_0098,-
train,LA_T_1933449.flac,train/LA_T_1933449.flac,bonafide,-,LA_0083,-
train,LA_T_3228713.flac,train/LA_T_3228713.flac,bonafide,-,LA_0085,-
train,LA_T_8104399.flac,train/LA_T_8104399.flac,bonafide,-,LA_0094,-
train,LA_T_9388893.flac,train/LA_T_9388893.flac,spoof,A04,LA_0095,-
train,LA_T_3432529.flac,train/LA_T_3432529.flac,spoof,A05,LA_0096,-
train,LA_T_6242456.flac,train/LA_T_6242456.flac,bonafide,-,LA_0094,-
train,LA_T_6065241.flac,train/LA_T_6065241.flac,bonafide,-,LA_0092,-
train,LA_T_1212148.flac,train/LA_T_1212148.flac,spoof,A05,LA_0081,-
train,LA_T_8841091.flac,train/LA_T_8841091.flac,bonafide,-,LA_0090,-
train,LA_T_3639628.flac,train/LA_T_3639628.flac,spoof,A01,LA_0079,-
train,LA_T_5900731.flac,train/LA_T_5900731.flac,spoof,A01,LA_0097,-
train,LA_T_4731657.flac,train/LA_T_4731657.flac,spoof,A06,LA_0093,-
train,LA_T_6449866.flac,train/LA_T_6449866.flac,spoof,A05,LA_0092,-
train,LA_T_1569381.flac,train/LA_T_1569381.flac,bonafide,-,LA_0086,-
train,LA_T_5304944.flac,train/LA_T_5304944.flac,bonafide,-,LA_0085,-
train,LA_T_3133737.flac,train/LA_T_3133737.flac,spoof,A05,LA_0085,-
train,LA_T_5562122.flac,train/LA_T_5562122.flac,spoof,A03,LA_0096,-
train,LA_T_3174508.flac,train/LA_T_3174508.flac,spoof,A05,LA_0090,-
train,LA_T_7866363.flac,train/LA_T_7866363.flac,bonafide,-,LA_0083,-
train,LA_T_3485288.flac,train/LA_T_3485288.flac,bonafide,-,LA_0092,-
train,LA_T_8849210.flac,train/LA_T_8849210.flac,bonafide,-,LA_0095,-
train,LA_T_1037774.flac,train/LA_T_1037774.flac,spoof,A05,LA_0094,-
train,LA_T_1861398.flac,train/LA_T_1861398.flac,bonafide,-,LA_0086,-
train,LA_T_5478706.flac,train/LA_T_5478706.flac,spoof,A06,LA_0088,-
train,LA_T_7284590.flac,train/LA_T_7284590.flac,spoof,A02,LA_0092,-
train,LA_T_3643756.flac,train/LA_T_3643756.flac,spoof,A06,LA_0086,-
train,LA_T_9048990.flac,train/LA_T_9048990.flac,bonafide,-,LA_0092,-
train,LA_T_8967374.flac,train/LA_T_8967374.flac,spoof,A04,LA_0089,-
train,LA_T_1395369.flac,train/LA_T_1395369.flac,bonafide,-,LA_0094,-
train,LA_T_7023289.flac,train/LA_T_7023289.flac,spoof,A01,LA_0080,-
train,LA_T_5876876.flac,train/LA_T_5876876.flac,bonafide,-,LA_0093,-
train,LA_T_5118997.flac,train/LA_T_5118997.flac,bonafide,-,LA_0088,-
train,LA_T_7674329.flac,train/LA_T_7674329.flac,bonafide,-,LA_0085,-
train,LA_T_5254280.flac,train/LA_T_5254280.flac,spoof,A04,LA_0087,-
train,LA_T_7531107.flac,train/LA_T_7531107.flac,spoof,A02,LA_0095,-
train,LA_T_7645220.flac,train/LA_T_7645220.flac,bonafide,-,LA_0090,-
train,LA_T_5367189.flac,train/LA_T_5367189.flac,spoof,A04,LA_0094,-
train,LA_T_9276467.flac,train/LA_T_9276467.flac,bonafide,-,LA_0091,-
train,LA_T_1986459.flac,train/LA_T_1986459.flac,spoof,A02,LA_0094,-
train,LA_T_1924569.flac,train/LA_T_1924569.flac,spoof,A01,LA_0079,-
train,LA_T_3545557.flac,train/LA_T_3545557.flac,spoof,A01,LA_0084,-
train,LA_T_4657913.flac,train/LA_T_4657913.flac,spoof,A03,LA_0092,-
train,LA_T_2226656.flac,train/LA_T_2226656.flac,bonafide,-,LA_0083,-
train,LA_T_2209315.flac,train/LA_T_2209315.flac,spoof,A01,LA_0080,-
train,LA_T_6952169.flac,train/LA_T_6952169.flac,bonafide,-,LA_0093,-
train,LA_T_9362423.flac,train/LA_T_9362423.flac,spoof,A06,LA_0085,-
train,LA_T_5815225.flac,train/LA_T_5815225.flac,spoof,A02,LA_0093,-
train,LA_T_1040732.flac,train/LA_T_1040732.flac,spoof,A03,LA_0097,-
train,LA_T_5132001.flac,train/LA_T_5132001.flac,spoof,A06,LA_0090,-
train,LA_T_4558995.flac,train/LA_T_4558995.flac,spoof,A04,LA_0093,-
train,LA_T_9407287.flac,train/LA_T_9407287.flac,spoof,A04,LA_0087,-
train,LA_T_8084852.flac,train/LA_T_8084852.flac,bonafide,-,LA_0092,-
train,LA_T_1199930.flac,train/LA_T_1199930.flac,bonafide,-,LA_0082,-
train,LA_T_8944180.flac,train/LA_T_8944180.flac,bonafide,-,LA_0096,-
train,LA_T_4782564.flac,train/LA_T_4782564.flac,spoof,A05,LA_0081,-
train,LA_T_1878847.flac,train/LA_T_1878847.flac,spoof,A06,LA_0095,-
train,LA_T_9628936.flac,train/LA_T_9628936.flac,bonafide,-,LA_0080,-
train,LA_T_2065195.flac,train/LA_T_2065195.flac,bonafide,-,LA_0097,-
train,LA_T_9382289.flac,train/LA_T_9382289.flac,spoof,A02,LA_0082,-
train,LA_T_3748161.flac,train/LA_T_3748161.flac,bonafide,-,LA_0082,-
train,LA_T_4863358.flac,train/LA_T_4863358.flac,spoof,A05,LA_0082,-
train,LA_T_1420134.flac,train/LA_T_1420134.flac,spoof,A02,LA_0098,-
train,LA_T_2502370.flac,train/LA_T_2502370.flac,spoof,A02,LA_0081,-
train,LA_T_9779411.flac,train/LA_T_9779411.flac,bonafide,-,LA_0087,-
train,LA_T_4480490.flac,train/LA_T_4480490.flac,spoof,A06,LA_0087,-
train,LA_T_7343520.flac,train/LA_T_7343520.flac,spoof,A03,LA_0082,-
train,LA_T_6521388.flac,train/LA_T_6521388.flac,bonafide,-,LA_0083,-
train,LA_T_3387982.flac,train/LA_T_3387982.flac,bonafide,-,LA_0080,-
train,LA_T_6669331.flac,train/LA_T_6669331.flac,bonafide,-,LA_0087,-
train,LA_T_6721654.flac,train/LA_T_6721654.flac,bonafide,-,LA_0079,-
train,LA_T_3026804.flac,train/LA_T_3026804.flac,bonafide,-,LA_0082,-
train,LA_T_5871755.flac,train/LA_T_5871755.flac,spoof,A01,LA_0088,-
train,LA_T_8322608.flac,train/LA_T_8322608.flac,spoof,A03,LA_0092,-
train,LA_T_1053141.flac,train/LA_T_1053141.flac,spoof,A06,LA_0083,-
train,LA_T_5010522.flac,train/LA_T_5010522.flac,spoof,A05,LA_0092,-
train,LA_T_6646374.flac,train/LA_T_6646374.flac,spoof,A06,LA_0085,-
train,LA_T_3026744.flac,train/LA_T_3026744.flac,bonafide,-,LA_0091,-
train,LA_T_4723591.flac,train/LA_T_4723591.flac,spoof,A04,LA_0080,-
train,LA_T_6683229.flac,train/LA_T_6683229.flac,spoof,A01,LA_0083,-
train,LA_T_4147533.flac,train/LA_T_4147533.flac,bonafide,-,LA_0090,-
train,LA_T_5949193.flac,train/LA_T_5949193.flac,bonafide,-,LA_0083,-
train,LA_T_6760658.flac,train/LA_T_6760658.flac,spoof,A01,LA_0081,-
train,LA_T_5964242.flac,train/LA_T_5964242.flac,spoof,A06,LA_0086,-
train,LA_T_2800143.flac,train/LA_T_2800143.flac,spoof,A04,LA_0094,-
train,LA_T_2246528.flac,train/LA_T_2246528.flac,spoof,A02,LA_0090,-
train,LA_T_3644525.flac,train/LA_T_3644525.flac,spoof,A03,LA_0091,-
train,LA_T_1786825.flac,train/LA_T_1786825.flac,bonafide,-,LA_0079,-
train,LA_T_8435948.flac,train/LA_T_8435948.flac,bonafide,-,LA_0095,-
train,LA_T_5639932.flac,train/LA_T_5639932.flac,spoof,A02,LA_0098,-
train,LA_T_2106906.flac,train/LA_T_2106906.flac,spoof,A06,LA_0086,-
train,LA_T_6197882.flac,train/LA_T_6197882.flac,bonafide,-,LA_0087,-
train,LA_T_7316655.flac,train/LA_T_7316655.flac,bonafide,-,LA_0080,-
train,LA_T_7182698.flac,train/LA_T_7182698.flac,spoof,A01,LA_0091,-
train,LA_T_3320331.flac,train/LA_T_3320331.flac,spoof,A02,LA_0096,-
train,LA_T_8429378.flac,train/LA_T_8429378.flac,spoof,A03,LA_0083,-
train,LA_T_9897050.flac,train/LA_T_9897050.flac,spoof,A05,LA_0079,-
train,LA_T_8214917.flac,train/LA_T_8214917.flac,bonafide,-,LA_0083,-
train,LA_T_5145803.flac,train/LA_T_5145803.flac,spoof,A01,LA_0081,-
train,LA_T_2239255.flac,train/LA_T_2239255.flac,bonafide,-,LA_0096,-
train,LA_T_7140801.flac,train/LA_T_7140801.flac,spoof,A04,LA_0081,-
train,LA_T_7815754.flac,train/LA_T_7815754.flac,bonafide,-,LA_0082,-
train,LA_T_6945428.flac,train/LA_T_6945428.flac,spoof,A04,LA_0079,-
train,LA_T_5991300.flac,train/LA_T_5991300.flac,bonafide,-,LA_0085,-
train,LA_T_5274567.flac,train/LA_T_5274567.flac,bonafide,-,LA_0091,-
train,LA_T_1001718.flac,train/LA_T_1001718.flac,spoof,A01,LA_0098,-
train,LA_T_3341678.flac,train/LA_T_3341678.flac,spoof,A04,LA_0090,-
train,LA_T_3963452.flac,train/LA_T_3963452.flac,bonafide,-,LA_0085,-
train,LA_T_8674389.flac,train/LA_T_8674389.flac,spoof,A04,LA_0080,-
train,LA_T_2176073.flac,train/LA_T_2176073.flac,spoof,A02,LA_0084,-
train,LA_T_7121055.flac,train/LA_T_7121055.flac,bonafide,-,LA_0088,-
train,LA_T_9987202.flac,train/LA_T_9987202.flac,bonafide,-,LA_0098,-
train,LA_T_8125315.flac,train/LA_T_8125315.flac,spoof,A04,LA_0093,-
train,LA_T_6669609.flac,train/LA_T_6669609.flac,spoof,A05,LA_0079,-
train,LA_T_2836641.flac,train/LA_T_2836641.flac,spoof,A06,LA_0095,-
train,LA_T_4003689.flac,train/LA_T_4003689.flac,bonafide,-,LA_0095,-
train,LA_T_4118798.flac,train/LA_T_4118798.flac,bonafide,-,LA_0079,-
